date,region,mode,trips,lat,lon,methodology_note,baseline_2019,index_2019
2019-06-01,Western Sydney,Light rail,142186,-33.815,150.998,stable,131449.75,108.2
2019-07-01,Western Sydney,Light rail,129470,-33.815,150.998,stable,131449.75,98.5
2019-08-01,Western Sydney,Light rail,132503,-33.815,150.998,stable,131449.75,100.8
2019-09-01,Western Sydney,Light rail,125820,-33.815,150.998,stable,131449.75,95.7
2019-10-01,Western Sydney,Light rail,118179,-33.815,150.998,stable,131449.75,89.9
2019-11-01,Western Sydney,Light rail,115633,-33.815,150.998,stable,131449.75,88.0
2019-12-01,Western Sydney,Light rail,133533,-33.815,150.998,stable,131449.75,101.6
2020-01-01,Western Sydney,Light rail,125436,-33.815,150.998,stable,131449.75,95.4
2020-02-01,Western Sydney,Light rail,140905,-33.815,150.998,stable,131449.75,107.2
2020-03-01,Western Sydney,Light rail,49333,-33.815,150.998,stable,131449.75,37.5
2020-04-01,Western Sydney,Light rail,51441,-33.815,150.998,stable,131449.75,39.1
2020-05-01,Western Sydney,Light rail,50530,-33.815,150.998,stable,131449.75,38.4
2020-06-01,Western Sydney,Light rail,48889,-33.815,150.998,stable,131449.75,37.2
2020-07-01,Western Sydney,Light rail,46149,-33.815,150.998,stable,131449.75,35.1
2020-08-01,Western Sydney,Light rail,45911,-33.815,150.998,stable,131449.75,34.9
2020-09-01,Western Sydney,Light rail,40899,-33.815,150.998,stable,131449.75,31.1
2020-10-01,Western Sydney,Light rail,41084,-33.815,150.998,stable,131449.75,31.3
2020-11-01,Western Sydney,Light rail,43988,-33.815,150.998,stable,131449.75,33.5
2020-12-01,Western Sydney,Light rail,43320,-33.815,150.998,stable,131449.75,33.0
2021-01-01,Western Sydney,Light rail,73310,-33.815,150.998,stable,131449.75,55.8
2021-02-01,Western Sydney,Light rail,75261,-33.815,150.998,stable,131449.75,57.3
2021-03-01,Western Sydney,Light rail,77917,-33.815,150.998,stable,131449.75,59.3
2021-04-01,Western Sydney,Light rail,77707,-33.815,150.998,stable,131449.75,59.1
2021-05-01,Western Sydney,Light rail,79920,-33.815,150.998,stable,131449.75,60.8
2021-06-01,Western Sydney,Light rail,73970,-33.815,150.998,stable,131449.75,56.3
2021-07-01,Western Sydney,Light rail,74367,-33.815,150.998,stable,131449.75,56.6
2021-08-01,Western Sydney,Light rail,67780,-33.815,150.998,stable,131449.75,51.6
2021-09-01,Western Sydney,Light rail,65554,-33.815,150.998,stable,131449.75,49.9
2021-10-01,Western Sydney,Light rail,63751,-33.815,150.998,stable,131449.75,48.5
2021-11-01,Western Sydney,Light rail,65077,-33.815,150.998,stable,131449.75,49.5
2021-12-01,Western Sydney,Light rail,66514,-33.815,150.998,stable,131449.75,50.6
2022-01-01,Western Sydney,Light rail,95449,-33.815,150.998,stable,131449.75,72.6
2022-02-01,Western Sydney,Light rail,101951,-33.815,150.998,stable,131449.75,77.6
2022-03-01,Western Sydney,Light rail,97784,-33.815,150.998,stable,131449.75,74.4
2022-04-01,Western Sydney,Light rail,99149,-33.815,150.998,stable,131449.75,75.4
2022-05-01,Western Sydney,Light rail,101431,-33.815,150.998,stable,131449.75,77.2
2022-06-01,Western Sydney,Light rail,101505,-33.815,150.998,stable,131449.75,77.2
2022-07-01,Western Sydney,Light rail,100475,-33.815,150.998,stable,131449.75,76.4
2022-08-01,Western Sydney,Light rail,91508,-33.815,150.998,stable,131449.75,69.6
2022-09-01,Western Sydney,Light rail,86152,-33.815,150.998,stable,131449.75,65.5
2022-10-01,Western Sydney,Light rail,83245,-33.815,150.998,stable,131449.75,63.3
2022-11-01,Western Sydney,Light rail,85208,-33.815,150.998,stable,131449.75,64.8
2022-12-01,Western Sydney,Light rail,88254,-33.815,150.998,stable,131449.75,67.1
2023-01-01,Western Sydney,Light rail,106614,-33.815,150.998,stable,131449.75,81.1
2023-02-01,Western Sydney,Light rail,108592,-33.815,150.998,stable,131449.75,82.6
2023-03-01,Western Sydney,Light rail,119047,-33.815,150.998,stable,131449.75,90.6
2023-04-01,Western Sydney,Light rail,116507,-33.815,150.998,stable,131449.75,88.6
2023-05-01,Western Sydney,Light rail,125309,-33.815,150.998,stable,131449.75,95.3
2023-06-01,Western Sydney,Light rail,116053,-33.815,150.998,stable,131449.75,88.3
2023-07-01,Western Sydney,Light rail,113506,-33.815,150.998,stable,131449.75,86.3
2023-08-01,Western Sydney,Light rail,101671,-33.815,150.998,stable,131449.75,77.3
2023-09-01,Western Sydney,Light rail,107760,-33.815,150.998,stable,131449.75,82.0
2023-10-01,Western Sydney,Light rail,101897,-33.815,150.998,stable,131449.75,77.5
2023-11-01,Western Sydney,Light rail,107813,-33.815,150.998,stable,131449.75,82.0
2023-12-01,Western Sydney,Light rail,107390,-33.815,150.998,stable,131449.75,81.7
2024-01-01,Western Sydney,Light rail,118363,-33.815,150.998,stable,131449.75,90.0
2024-02-01,Western Sydney,Light rail,122669,-33.815,150.998,stable,131449.75,93.3
2024-03-01,Western Sydney,Light rail,122219,-33.815,150.998,stable,131449.75,93.0
2024-04-01,Western Sydney,Light rail,121396,-33.815,150.998,stable,131449.75,92.4
2024-05-01,Western Sydney,Light rail,133754,-33.815,150.998,stable,131449.75,101.8
2024-06-01,Western Sydney,Light rail,123221,-33.815,150.998,stable,131449.75,93.7
2024-07-01,Western Sydney,Light rail,133263,-33.815,150.998,synthetic allocation change from July 2024,131449.75,101.4
2024-08-01,Western Sydney,Light rail,121704,-33.815,150.998,synthetic allocation change from July 2024,131449.75,92.6
2024-09-01,Western Sydney,Light rail,113311,-33.815,150.998,synthetic allocation change from July 2024,131449.75,86.2
2024-10-01,Western Sydney,Light rail,119873,-33.815,150.998,synthetic allocation change from July 2024,131449.75,91.2
2024-11-01,Western Sydney,Light rail,113018,-33.815,150.998,synthetic allocation change from July 2024,131449.75,86.0
2024-12-01,Western Sydney,Light rail,117986,-33.815,150.998,synthetic allocation change from July 2024,131449.75,89.8
2025-01-01,Western Sydney,Light rail,137889,-33.815,150.998,synthetic allocation change from July 2024,131449.75,104.9
2025-02-01,Western Sydney,Light rail,138981,-33.815,150.998,synthetic allocation change from July 2024,131449.75,105.7
2025-03-01,Western Sydney,Light rail,155012,-33.815,150.998,synthetic allocation change from July 2024,131449.75,117.9
2025-04-01,Western Sydney,Light rail,141038,-33.815,150.998,synthetic allocation change from July 2024,131449.75,107.3
2025-05-01,Western Sydney,Light rail,150983,-33.815,150.998,synthetic allocation change from July 2024,131449.75,114.9
2025-06-01,Western Sydney,Light rail,144147,-33.815,150.998,synthetic allocation change from July 2024,131449.75,109.7
2025-07-01,Western Sydney,Light rail,141632,-33.815,150.998,synthetic allocation change from July 2024,131449.75,107.7
2025-08-01,Western Sydney,Light rail,127058,-33.815,150.998,synthetic allocation change from July 2024,131449.75,96.7
2025-09-01,Western Sydney,Light rail,127720,-33.815,150.998,synthetic allocation change from July 2024,131449.75,97.2
2025-10-01,Western Sydney,Light rail,125161,-33.815,150.998,synthetic allocation change from July 2024,131449.75,95.2
2025-11-01,Western Sydney,Light rail,126500,-33.815,150.998,synthetic allocation change from July 2024,131449.75,96.2
2025-12-01,Western Sydney,Light rail,137061,-33.815,150.998,synthetic allocation change from July 2024,131449.75,104.3
2019-01-01,Northern Beaches,Train,582342,-33.714,151.297,stable,548956.3333333334,106.1
2019-02-01,Northern Beaches,Train,558641,-33.714,151.297,stable,548956.3333333334,101.8
2019-03-01,Northern Beaches,Train,596646,-33.714,151.297,stable,548956.3333333334,108.7
2019-04-01,Northern Beaches,Train,601814,-33.714,151.297,stable,548956.3333333334,109.6
2019-05-01,Northern Beaches,Train,605048,-33.714,151.297,stable,548956.3333333334,110.2
2019-06-01,Northern Beaches,Train,602722,-33.714,151.297,stable,548956.3333333334,109.8
2019-07-01,Northern Beaches,Train,530714,-33.714,151.297,stable,548956.3333333334,96.7
2019-08-01,Northern Beaches,Train,509690,-33.714,151.297,stable,548956.3333333334,92.8
2019-09-01,Northern Beaches,Train,521749,-33.714,151.297,stable,548956.3333333334,95.0
2019-10-01,Northern Beaches,Train,485176,-33.714,151.297,stable,548956.3333333334,88.4
2019-11-01,Northern Beaches,Train,491858,-33.714,151.297,stable,548956.3333333334,89.6
2019-12-01,Northern Beaches,Train,501076,-33.714,151.297,stable,548956.3333333334,91.3
2020-01-01,Northern Beaches,Train,517176,-33.714,151.297,stable,548956.3333333334,94.2
2020-02-01,Northern Beaches,Train,568602,-33.714,151.297,stable,548956.3333333334,103.6
2020-03-01,Northern Beaches,Train,208153,-33.714,151.297,stable,548956.3333333334,37.9
2020-04-01,Northern Beaches,Train,202692,-33.714,151.297,stable,548956.3333333334,36.9
2020-05-01,Northern Beaches,Train,199204,-33.714,151.297,stable,548956.3333333334,36.3
2020-06-01,Northern Beaches,Train,205171,-33.714,151.297,stable,548956.3333333334,37.4
2020-07-01,Northern Beaches,Train,197189,-33.714,151.297,stable,548956.3333333334,35.9
2020-08-01,Northern Beaches,Train,183780,-33.714,151.297,stable,548956.3333333334,33.5
2020-09-01,Northern Beaches,Train,183191,-33.714,151.297,stable,548956.3333333334,33.4
2020-10-01,Northern Beaches,Train,186108,-33.714,151.297,stable,548956.3333333334,33.9
2020-11-01,Northern Beaches,Train,185351,-33.714,151.297,stable,548956.3333333334,33.8
2020-12-01,Northern Beaches,Train,187573,-33.714,151.297,stable,548956.3333333334,34.2
2021-01-01,Northern Beaches,Train,308350,-33.714,151.297,stable,548956.3333333334,56.2
2021-02-01,Northern Beaches,Train,330971,-33.714,151.297,stable,548956.3333333334,60.3
2021-03-01,Northern Beaches,Train,320552,-33.714,151.297,stable,548956.3333333334,58.4
2021-04-01,Northern Beaches,Train,328447,-33.714,151.297,stable,548956.3333333334,59.8
2021-05-01,Northern Beaches,Train,329188,-33.714,151.297,stable,548956.3333333334,60.0
2021-06-01,Northern Beaches,Train,330018,-33.714,151.297,stable,548956.3333333334,60.1
2021-07-01,Northern Beaches,Train,314356,-33.714,151.297,stable,548956.3333333334,57.3
2021-08-01,Northern Beaches,Train,275464,-33.714,151.297,stable,548956.3333333334,50.2
2021-09-01,Northern Beaches,Train,270255,-33.714,151.297,stable,548956.3333333334,49.2
2021-10-01,Northern Beaches,Train,271875,-33.714,151.297,stable,548956.3333333334,49.5
2021-11-01,Northern Beaches,Train,289953,-33.714,151.297,stable,548956.3333333334,52.8
2021-12-01,Northern Beaches,Train,292811,-33.714,151.297,stable,548956.3333333334,53.3
2022-01-01,Northern Beaches,Train,385954,-33.714,151.297,stable,548956.3333333334,70.3
2022-02-01,Northern Beaches,Train,393275,-33.714,151.297,stable,548956.3333333334,71.6
2022-03-01,Northern Beaches,Train,433022,-33.714,151.297,stable,548956.3333333334,78.9
2022-04-01,Northern Beaches,Train,437930,-33.714,151.297,stable,548956.3333333334,79.8
2022-05-01,Northern Beaches,Train,445929,-33.714,151.297,stable,548956.3333333334,81.2
2022-06-01,Northern Beaches,Train,411863,-33.714,151.297,stable,548956.3333333334,75.0
2022-07-01,Northern Beaches,Train,395705,-33.714,151.297,stable,548956.3333333334,72.1
2022-08-01,Northern Beaches,Train,361020,-33.714,151.297,stable,548956.3333333334,65.8
2022-09-01,Northern Beaches,Train,348213,-33.714,151.297,stable,548956.3333333334,63.4
2022-10-01,Northern Beaches,Train,361348,-33.714,151.297,stable,548956.3333333334,65.8
2022-11-01,Northern Beaches,Train,360706,-33.714,151.297,stable,548956.3333333334,65.7
2022-12-01,Northern Beaches,Train,368771,-33.714,151.297,stable,548956.3333333334,67.2
2023-01-01,Northern Beaches,Train,439343,-33.714,151.297,stable,548956.3333333334,80.0
2023-02-01,Northern Beaches,Train,507112,-33.714,151.297,stable,548956.3333333334,92.4
2023-03-01,Northern Beaches,Train,513924,-33.714,151.297,stable,548956.3333333334,93.6
2023-04-01,Northern Beaches,Train,503462,-33.714,151.297,stable,548956.3333333334,91.7
2023-05-01,Northern Beaches,Train,520731,-33.714,151.297,stable,548956.3333333334,94.9
2023-06-01,Northern Beaches,Train,509284,-33.714,151.297,stable,548956.3333333334,92.8
2023-07-01,Northern Beaches,Train,471551,-33.714,151.297,stable,548956.3333333334,85.9
2023-08-01,Northern Beaches,Train,431252,-33.714,151.297,stable,548956.3333333334,78.6
2023-09-01,Northern Beaches,Train,406268,-33.714,151.297,stable,548956.3333333334,74.0
2023-10-01,Northern Beaches,Train,438110,-33.714,151.297,stable,548956.3333333334,79.8
2023-11-01,Northern Beaches,Train,428469,-33.714,151.297,stable,548956.3333333334,78.1
2023-12-01,Northern Beaches,Train,451583,-33.714,151.297,stable,548956.3333333334,82.3
2024-01-01,Northern Beaches,Train,519714,-33.714,151.297,stable,548956.3333333334,94.7
2024-02-01,Northern Beaches,Train,495123,-33.714,151.297,stable,548956.3333333334,90.2
2024-03-01,Northern Beaches,Train,534714,-33.714,151.297,stable,548956.3333333334,97.4
2024-04-01,Northern Beaches,Train,543246,-33.714,151.297,stable,548956.3333333334,99.0
2024-05-01,Northern Beaches,Train,528769,-33.714,151.297,stable,548956.3333333334,96.3
2024-06-01,Northern Beaches,Train,489548,-33.714,151.297,stable,548956.3333333334,89.2
2024-07-01,Northern Beaches,Train,485968,-33.714,151.297,stable,548956.3333333334,88.5
2024-08-01,Northern Beaches,Train,465694,-33.714,151.297,stable,548956.3333333334,84.8
2024-09-01,Northern Beaches,Train,470111,-33.714,151.297,stable,548956.3333333334,85.6
2024-10-01,Northern Beaches,Train,474949,-33.714,151.297,stable,548956.3333333334,86.5
2024-11-01,Northern Beaches,Train,451296,-33.714,151.297,stable,548956.3333333334,82.2
2024-12-01,Northern Beaches,Train,486244,-33.714,151.297,stable,548956.3333333334,88.6
2025-01-01,Northern Beaches,Train,514581,-33.714,151.297,stable,548956.3333333334,93.7
2025-02-01,Northern Beaches,Train,578455,-33.714,151.297,stable,548956.3333333334,105.4
2025-03-01,Northern Beaches,Train,585824,-33.714,151.297,stable,548956.3333333334,106.7
2025-04-01,Northern Beaches,Train,573668,-33.714,151.297,stable,548956.3333333334,104.5
2025-05-01,Northern Beaches,Train,561520,-33.714,151.297,stable,548956.3333333334,102.3
2025-06-01,Northern Beaches,Train,536897,-33.714,151.297,stable,548956.3333333334,97.8
2025-07-01,Northern Beaches,Train,516802,-33.714,151.297,stable,548956.3333333334,94.1
2025-08-01,Northern Beaches,Train,535479,-33.714,151.297,stable,548956.3333333334,97.5
2025-09-01,Northern Beaches,Train,485768,-33.714,151.297,stable,548956.3333333334,88.5
2025-10-01,Northern Beaches,Train,486610,-33.714,151.297,stable,548956.3333333334,88.6
2025-11-01,Northern Beaches,Train,520203,-33.714,151.297,stable,548956.3333333334,94.8
2025-12-01,Northern Beaches,Train,516469,-33.714,151.297,stable,548956.3333333334,94.1
2019-01-01,Northern Beaches,Bus,386967,-33.714,151.297,stable,386620.5,100.1
2019-02-01,Northern Beaches,Bus,396231,-33.714,151.297,stable,386620.5,102.5
2019-03-01,Northern Beaches,Bus,396239,-33.714,151.297,stable,386620.5,102.5
2019-04-01,Northern Beaches,Bus,408903,-33.714,151.297,stable,386620.5,105.8
2019-05-01,Northern Beaches,Bus,424342,-33.714,151.297,stable,386620.5,109.8
2019-06-01,Northern Beaches,Bus,406425,-33.714,151.297,stable,386620.5,105.1
2019-07-01,Northern Beaches,Bus,397011,-33.714,151.297,stable,386620.5,102.7
2019-08-01,Northern Beaches,Bus,356452,-33.714,151.297,stable,386620.5,92.2
2019-09-01,Northern Beaches,Bus,360442,-33.714,151.297,stable,386620.5,93.2
2019-10-01,Northern Beaches,Bus,372377,-33.714,151.297,stable,386620.5,96.3
2019-11-01,Northern Beaches,Bus,355665,-33.714,151.297,stable,386620.5,92.0
2019-12-01,Northern Beaches,Bus,378392,-33.714,151.297,stable,386620.5,97.9
2020-01-01,Northern Beaches,Bus,367509,-33.714,151.297,stable,386620.5,95.1
2020-02-01,Northern Beaches,Bus,423133,-33.714,151.297,stable,386620.5,109.4
2020-03-01,Northern Beaches,Bus,145968,-33.714,151.297,stable,386620.5,37.8
2020-04-01,Northern Beaches,Bus,140977,-33.714,151.297,stable,386620.5,36.5
2020-05-01,Northern Beaches,Bus,138179,-33.714,151.297,stable,386620.5,35.7
2020-06-01,Northern Beaches,Bus,140994,-33.714,151.297,stable,386620.5,36.5
2020-07-01,Northern Beaches,Bus,135594,-33.714,151.297,stable,386620.5,35.1
2020-08-01,Northern Beaches,Bus,123045,-33.714,151.297,stable,386620.5,31.8
2020-09-01,Northern Beaches,Bus,132822,-33.714,151.297,stable,386620.5,34.4
2020-10-01,Northern Beaches,Bus,130112,-33.714,151.297,stable,386620.5,33.7
2020-11-01,Northern Beaches,Bus,124834,-33.714,151.297,stable,386620.5,32.3
2020-12-01,Northern Beaches,Bus,123421,-33.714,151.297,stable,386620.5,31.9
2021-01-01,Northern Beaches,Bus,220189,-33.714,151.297,stable,386620.5,57.0
2021-02-01,Northern Beaches,Bus,220177,-33.714,151.297,stable,386620.5,56.9
2021-03-01,Northern Beaches,Bus,232305,-33.714,151.297,stable,386620.5,60.1
2021-04-01,Northern Beaches,Bus,228933,-33.714,151.297,stable,386620.5,59.2
2021-05-01,Northern Beaches,Bus,220264,-33.714,151.297,stable,386620.5,57.0
2021-06-01,Northern Beaches,Bus,229065,-33.714,151.297,stable,386620.5,59.2
2021-07-01,Northern Beaches,Bus,223953,-33.714,151.297,stable,386620.5,57.9
2021-08-01,Northern Beaches,Bus,197028,-33.714,151.297,stable,386620.5,51.0
2021-09-01,Northern Beaches,Bus,198291,-33.714,151.297,stable,386620.5,51.3
2021-10-01,Northern Beaches,Bus,192088,-33.714,151.297,stable,386620.5,49.7
2021-11-01,Northern Beaches,Bus,207056,-33.714,151.297,stable,386620.5,53.6
2021-12-01,Northern Beaches,Bus,203481,-33.714,151.297,stable,386620.5,52.6
2022-01-01,Northern Beaches,Bus,289817,-33.714,151.297,stable,386620.5,75.0
2022-02-01,Northern Beaches,Bus,300881,-33.714,151.297,stable,386620.5,77.8
2022-03-01,Northern Beaches,Bus,288446,-33.714,151.297,stable,386620.5,74.6
2022-04-01,Northern Beaches,Bus,309794,-33.714,151.297,stable,386620.5,80.1
2022-05-01,Northern Beaches,Bus,293379,-33.714,151.297,stable,386620.5,75.9
2022-06-01,Northern Beaches,Bus,303310,-33.714,151.297,stable,386620.5,78.5
2022-07-01,Northern Beaches,Bus,277457,-33.714,151.297,stable,386620.5,71.8
2022-08-01,Northern Beaches,Bus,276348,-33.714,151.297,stable,386620.5,71.5
2022-09-01,Northern Beaches,Bus,251271,-33.714,151.297,stable,386620.5,65.0
2022-10-01,Northern Beaches,Bus,248859,-33.714,151.297,stable,386620.5,64.4
2022-11-01,Northern Beaches,Bus,260686,-33.714,151.297,stable,386620.5,67.4
2022-12-01,Northern Beaches,Bus,282043,-33.714,151.297,stable,386620.5,73.0
2023-01-01,Northern Beaches,Bus,322997,-33.714,151.297,stable,386620.5,83.5
2023-02-01,Northern Beaches,Bus,322153,-33.714,151.297,stable,386620.5,83.3
2023-03-01,Northern Beaches,Bus,347406,-33.714,151.297,stable,386620.5,89.9
2023-04-01,Northern Beaches,Bus,342780,-33.714,151.297,stable,386620.5,88.7
2023-05-01,Northern Beaches,Bus,347960,-33.714,151.297,stable,386620.5,90.0
2023-06-01,Northern Beaches,Bus,338088,-33.714,151.297,stable,386620.5,87.4
2023-07-01,Northern Beaches,Bus,321667,-33.714,151.297,stable,386620.5,83.2
2023-08-01,Northern Beaches,Bus,303824,-33.714,151.297,stable,386620.5,78.6
2023-09-01,Northern Beaches,Bus,289748,-33.714,151.297,stable,386620.5,74.9
2023-10-01,Northern Beaches,Bus,304579,-33.714,151.297,stable,386620.5,78.8
2023-11-01,Northern Beaches,Bus,303587,-33.714,151.297,stable,386620.5,78.5
2023-12-01,Northern Beaches,Bus,300537,-33.714,151.297,stable,386620.5,77.7
2024-01-01,Northern Beaches,Bus,357957,-33.714,151.297,stable,386620.5,92.6
2024-02-01,Northern Beaches,Bus,340625,-33.714,151.297,stable,386620.5,88.1
2024-03-01,Northern Beaches,Bus,381385,-33.714,151.297,stable,386620.5,98.6
2024-04-01,Northern Beaches,Bus,383436,-33.714,151.297,stable,386620.5,99.2
2024-05-01,Northern Beaches,Bus,384351,-33.714,151.297,stable,386620.5,99.4
2024-06-01,Northern Beaches,Bus,355433,-33.714,151.297,stable,386620.5,91.9
2024-07-01,Northern Beaches,Bus,381570,-33.714,151.297,synthetic allocation change from July 2024,386620.5,98.7
2024-08-01,Northern Beaches,Bus,373078,-33.714,151.297,synthetic allocation change from July 2024,386620.5,96.5
2024-09-01,Northern Beaches,Bus,368389,-33.714,151.297,synthetic allocation change from July 2024,386620.5,95.3
2024-10-01,Northern Beaches,Bus,344089,-33.714,151.297,synthetic allocation change from July 2024,386620.5,89.0
2024-11-01,Northern Beaches,Bus,328942,-33.714,151.297,synthetic allocation change from July 2024,386620.5,85.1
2024-12-01,Northern Beaches,Bus,359349,-33.714,151.297,synthetic allocation change from July 2024,386620.5,92.9
2025-01-01,Northern Beaches,Bus,403487,-33.714,151.297,synthetic allocation change from July 2024,386620.5,104.4
2025-02-01,Northern Beaches,Bus,433551,-33.714,151.297,synthetic allocation change from July 2024,386620.5,112.1
2025-03-01,Northern Beaches,Bus,445988,-33.714,151.297,synthetic allocation change from July 2024,386620.5,115.4
2025-04-01,Northern Beaches,Bus,428013,-33.714,151.297,synthetic allocation change from July 2024,386620.5,110.7
2025-05-01,Northern Beaches,Bus,428152,-33.714,151.297,synthetic allocation change from July 2024,386620.5,110.7
2025-06-01,Northern Beaches,Bus,412989,-33.714,151.297,synthetic allocation change from July 2024,386620.5,106.8
2025-07-01,Northern Beaches,Bus,409823,-33.714,151.297,synthetic allocation change from July 2024,386620.5,106.0
2025-08-01,Northern Beaches,Bus,379061,-33.714,151.297,synthetic allocation change from July 2024,386620.5,98.0
2025-09-01,Northern Beaches,Bus,378413,-33.714,151.297,synthetic allocation change from July 2024,386620.5,97.9
2025-10-01,Northern Beaches,Bus,352002,-33.714,151.297,synthetic allocation change from July 2024,386620.5,91.0
2025-11-01,Northern Beaches,Bus,370152,-33.714,151.297,synthetic allocation change from July 2024,386620.5,95.7
2025-12-01,Northern Beaches,Bus,404777,-33.714,151.297,synthetic allocation change from July 2024,386620.5,104.7
2019-01-01,Northern Beaches,Ferry,48541,-33.714,151.297,stable,50181.083333333336,96.7
2019-02-01,Northern Beaches,Ferry,52670,-33.714,151.297,stable,50181.083333333336,105.0
2019-03-01,Northern Beaches,Ferry,53881,-33.714,151.297,stable,50181.083333333336,107.4
2019-04-01,Northern Beaches,Ferry,55716,-33.714,151.297,stable,50181.083333333336,111.0
2019-05-01,Northern Beaches,Ferry,55167,-33.714,151.297,stable,50181.083333333336,109.9
2019-06-01,Northern Beaches,Ferry,53699,-33.714,151.297,stable,50181.083333333336,107.0
2019-07-01,Northern Beaches,Ferry,48787,-33.714,151.297,stable,50181.083333333336,97.2
2019-08-01,Northern Beaches,Ferry,46474,-33.714,151.297,stable,50181.083333333336,92.6
2019-09-01,Northern Beaches,Ferry,47279,-33.714,151.297,stable,50181.083333333336,94.2
2019-10-01,Northern Beaches,Ferry,46957,-33.714,151.297,stable,50181.083333333336,93.6
2019-11-01,Northern Beaches,Ferry,48129,-33.714,151.297,stable,50181.083333333336,95.9
2019-12-01,Northern Beaches,Ferry,44873,-33.714,151.297,stable,50181.083333333336,89.4
2020-01-01,Northern Beaches,Ferry,46936,-33.714,151.297,stable,50181.083333333336,93.5
2020-02-01,Northern Beaches,Ferry,52290,-33.714,151.297,stable,50181.083333333336,104.2
2020-03-01,Northern Beaches,Ferry,19461,-33.714,151.297,stable,50181.083333333336,38.8
2020-04-01,Northern Beaches,Ferry,19827,-33.714,151.297,stable,50181.083333333336,39.5
2020-05-01,Northern Beaches,Ferry,19073,-33.714,151.297,stable,50181.083333333336,38.0
2020-06-01,Northern Beaches,Ferry,17875,-33.714,151.297,stable,50181.083333333336,35.6
2020-07-01,Northern Beaches,Ferry,16490,-33.714,151.297,stable,50181.083333333336,32.9
2020-08-01,Northern Beaches,Ferry,16898,-33.714,151.297,stable,50181.083333333336,33.7
2020-09-01,Northern Beaches,Ferry,16845,-33.714,151.297,stable,50181.083333333336,33.6
2020-10-01,Northern Beaches,Ferry,15831,-33.714,151.297,stable,50181.083333333336,31.5
2020-11-01,Northern Beaches,Ferry,16500,-33.714,151.297,stable,50181.083333333336,32.9
2020-12-01,Northern Beaches,Ferry,17437,-33.714,151.297,stable,50181.083333333336,34.7
2021-01-01,Northern Beaches,Ferry,25741,-33.714,151.297,stable,50181.083333333336,51.3
2021-02-01,Northern Beaches,Ferry,29320,-33.714,151.297,stable,50181.083333333336,58.4
2021-03-01,Northern Beaches,Ferry,28389,-33.714,151.297,stable,50181.083333333336,56.6
2021-04-01,Northern Beaches,Ferry,28961,-33.714,151.297,stable,50181.083333333336,57.7
2021-05-01,Northern Beaches,Ferry,27873,-33.714,151.297,stable,50181.083333333336,55.5
2021-06-01,Northern Beaches,Ferry,28419,-33.714,151.297,stable,50181.083333333336,56.6
2021-07-01,Northern Beaches,Ferry,27440,-33.714,151.297,stable,50181.083333333336,54.7
2021-08-01,Northern Beaches,Ferry,27053,-33.714,151.297,stable,50181.083333333336,53.9
2021-09-01,Northern Beaches,Ferry,24335,-33.714,151.297,stable,50181.083333333336,48.5
2021-10-01,Northern Beaches,Ferry,23781,-33.714,151.297,stable,50181.083333333336,47.4
2021-11-01,Northern Beaches,Ferry,26466,-33.714,151.297,stable,50181.083333333336,52.7
2021-12-01,Northern Beaches,Ferry,26511,-33.714,151.297,stable,50181.083333333336,52.8
2022-01-01,Northern Beaches,Ferry,34531,-33.714,151.297,stable,50181.083333333336,68.8
2022-02-01,Northern Beaches,Ferry,38901,-33.714,151.297,stable,50181.083333333336,77.5
2022-03-01,Northern Beaches,Ferry,36477,-33.714,151.297,stable,50181.083333333336,72.7
2022-04-01,Northern Beaches,Ferry,38311,-33.714,151.297,stable,50181.083333333336,76.3
2022-05-01,Northern Beaches,Ferry,36984,-33.714,151.297,stable,50181.083333333336,73.7
2022-06-01,Northern Beaches,Ferry,35977,-33.714,151.297,stable,50181.083333333336,71.7
2022-07-01,Northern Beaches,Ferry,33541,-33.714,151.297,stable,50181.083333333336,66.8
2022-08-01,Northern Beaches,Ferry,35465,-33.714,151.297,stable,50181.083333333336,70.7
2022-09-01,Northern Beaches,Ferry,34767,-33.714,151.297,stable,50181.083333333336,69.3
2022-10-01,Northern Beaches,Ferry,33487,-33.714,151.297,stable,50181.083333333336,66.7
2022-11-01,Northern Beaches,Ferry,31809,-33.714,151.297,stable,50181.083333333336,63.4
2022-12-01,Northern Beaches,Ferry,33975,-33.714,151.297,stable,50181.083333333336,67.7
2023-01-01,Northern Beaches,Ferry,40809,-33.714,151.297,stable,50181.083333333336,81.3
2023-02-01,Northern Beaches,Ferry,43697,-33.714,151.297,stable,50181.083333333336,87.1
2023-03-01,Northern Beaches,Ferry,45202,-33.714,151.297,stable,50181.083333333336,90.1
2023-04-01,Northern Beaches,Ferry,44498,-33.714,151.297,stable,50181.083333333336,88.7
2023-05-01,Northern Beaches,Ferry,43127,-33.714,151.297,stable,50181.083333333336,85.9
2023-06-01,Northern Beaches,Ferry,45035,-33.714,151.297,stable,50181.083333333336,89.7
2023-07-01,Northern Beaches,Ferry,40079,-33.714,151.297,stable,50181.083333333336,79.9
2023-08-01,Northern Beaches,Ferry,39364,-33.714,151.297,stable,50181.083333333336,78.4
2023-09-01,Northern Beaches,Ferry,38621,-33.714,151.297,stable,50181.083333333336,77.0
2023-10-01,Northern Beaches,Ferry,37047,-33.714,151.297,stable,50181.083333333336,73.8
2023-11-01,Northern Beaches,Ferry,39033,-33.714,151.297,stable,50181.083333333336,77.8
